0.157205515	FRF	1/1/2005 0:00	0.157200572
0.157559715	FRF	1/2/2005 0:00	0.157567163
0.158626925	FRF	1/3/2005 0:00	0.158626925
0.158503725	FRF	1/4/2005 0:00	0.158528852
0.157099318	FRF	1/5/2005 0:00	0.157089447
0.156872588	FRF	1/6/2005 0:00	0.156882432
0.157040108	FRF	1/7/2005 0:00	0.15703271
0.157220344	FRF	1/8/2005 0:00	0.157220344
0.157205515	FRF	1/9/2005 0:00	0.157200572
0.155969742	FRF	1/10/2005 0:00	0.155984339
0.155361526	FRF	1/11/2005 0:00	0.155361526
0.154554728	FRF	1/12/2005 0:00	0.154571451
0.155041163	FRF	1/13/2005 0:00	0.155026742
0.154765221	FRF	1/14/2005 0:00	0.15478199
0.154125952	FRF	1/15/2005 0:00	0.15411645
0.15374681	FRF	1/16/2005 0:00	0.153756266
0.153867459	FRF	1/17/2005 0:00	0.153848521
0.153350713	FRF	1/18/2005 0:00	0.153355417
0.152664763	FRF	1/19/2005 0:00	0.15264612
0.15275338	FRF	1/20/2005 0:00	0.152774383
0.152832755	FRF	1/21/2005 0:00	0.152825748
0.154719725	FRF	1/22/2005 0:00	0.154724513
0.155882215	FRF	1/23/2005 0:00	0.155874926
0.156230471	FRF	1/24/2005 0:00	0.156245117
0.15569776	FRF	1/25/2005 0:00	0.155690487
0.154719725	FRF	1/26/2005 0:00	0.154724513
0.154478327	FRF	1/27/2005 0:00	0.154473554
0.154444925	FRF	1/28/2005 0:00	0.154456852
0.154354336	FRF	1/29/2005 0:00	0.154342424
0.153364824	FRF	1/30/2005 0:00	0.153376586
0.152984732	FRF	1/31/2005 0:00	0.152980051
0.154645552	FRF	2/1/2005 0:00	0.154652727
0.155743833	FRF	2/2/2005 0:00	0.155736556
0.153595675	FRF	2/3/2005 0:00	0.15361455
0.153685375	FRF	2/4/2005 0:00	0.153675928
0.153701911	FRF	2/5/2005 0:00	0.153701911
0.153900611	FRF	2/6/2005 0:00	0.153891137
0.153668844	FRF	2/7/2005 0:00	0.153692461
0.153853255	FRF	2/8/2005 0:00	0.153829588
0.154478327	FRF	2/9/2005 0:00	0.154478327
0.154506968	FRF	2/10/2005 0:00	0.1544831
